,race,workclass,fnlwgt,marital_status,occupation,relationship,age,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19
242,0,1,79529,0,2,2,43,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0
243,0,0,186934,0,2,0,38,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
244,0,0,205359,2,2,2,39,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0
245,0,0,199698,1,2,2,20,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
246,0,0,160594,1,1,2,32,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1
247,0,0,147510,2,1,2,43,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
248,0,1,207685,1,0,1,41,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0
249,0,0,30828,2,2,1,39,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1
250,1,0,239662,0,0,0,32,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0
251,0,0,340269,0,0,0,28,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1
252,0,0,200967,0,0,2,24,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0
253,1,1,192973,0,2,0,51,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0
254,0,0,206951,1,0,2,38,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1
255,1,0,120601,0,0,0,23,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
256,0,0,158825,2,0,1,46,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1
257,0,0,185041,0,2,0,48,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1
258,0,2,47261,0,2,0,43,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
259,1,0,75333,1,2,2,17,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1
260,0,0,196001,0,2,2,41,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0
261,2,1,141297,0,1,0,30,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
262,1,0,113099,2,0,1,25,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0
263,2,0,162302,1,2,1,26,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
264,0,1,189762,0,0,0,48,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1
265,0,0,189123,1,2,1,48,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0
266,0,2,103257,0,1,0,51,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1
267,0,2,161745,2,0,1,31,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0
268,0,1,43475,1,1,1,24,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
269,0,0,102791,2,1,2,58,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1
270,0,0,379522,0,0,0,36,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0
271,1,0,283724,1,0,2,40,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
272,0,0,262043,2,2,1,47,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1
273,0,1,99156,0,1,0,39,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1
274,0,0,207819,0,0,0,35,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0
275,0,0,184543,2,2,2,22,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0
276,0,2,201080,0,2,0,45,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0
277,0,0,211392,1,1,1,25,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
278,0,0,230248,1,2,1,21,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
279,1,1,200448,2,2,1,55,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0
280,0,0,34402,1,2,1,26,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1
281,0,0,103925,1,2,2,38,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1
282,0,0,88808,0,2,0,44,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
283,0,0,167599,0,2,2,43,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1
284,0,0,118376,1,2,2,18,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0
285,0,0,187119,2,0,1,35,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1
286,0,0,328734,1,1,1,31,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1
287,1,1,439263,0,2,0,53,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
288,0,0,265295,1,0,1,49,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1
289,0,0,111900,0,2,0,28,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
290,0,0,83783,1,2,2,24,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1
291,0,0,154604,2,2,2,26,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1
292,1,0,226135,1,0,1,53,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0
293,0,2,207438,0,1,2,18,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1
294,0,0,68882,2,1,2,51,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0
295,0,0,219034,1,2,1,33,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
296,0,2,310014,0,2,0,58,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1
297,1,0,169512,0,2,0,32,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0
298,2,0,440607,0,1,0,63,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0
299,0,0,361561,0,1,0,69,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1
300,0,0,211128,2,0,1,43,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1
301,0,0,263908,0,2,0,34,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1
302,0,0,102350,2,0,2,38,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0
303,0,0,85668,0,0,0,40,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1
304,0,0,112797,2,1,2,44,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1
305,0,0,111377,2,2,1,35,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0
306,0,0,345831,0,2,0,48,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1
307,0,0,326334,1,0,2,22,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1
308,0,0,33521,0,0,0,44,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1
309,0,0,221650,0,0,0,36,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0
310,0,1,154891,2,2,2,51,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
311,0,0,163110,0,2,0,34,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1
312,0,0,302770,0,2,0,34,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
313,1,0,161802,0,2,2,62,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
314,0,0,298489,1,0,2,22,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1
315,0,0,182668,0,2,0,37,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1
316,0,1,34029,1,1,2,22,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
317,0,0,275093,1,2,1,24,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0
318,0,0,370274,0,0,0,45,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0
319,0,0,482211,1,0,2,42,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1
320,0,0,97723,0,0,0,30,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0
321,0,0,189102,0,0,0,35,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0
322,0,0,403344,0,0,0,37,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1
323,0,0,189792,0,2,0,45,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0
324,0,0,262877,1,0,1,20,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
325,0,0,226505,0,2,2,40,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1
326,0,2,321456,0,2,0,57,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
327,0,2,271828,0,0,0,45,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
328,2,0,56510,0,0,0,31,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0
329,2,0,345253,1,2,1,21,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0
330,0,0,133136,0,2,0,29,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0
331,0,0,132686,2,2,2,29,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0
332,0,0,311101,2,0,1,41,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
333,0,1,225291,1,1,1,27,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0
334,0,0,172571,0,2,0,36,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1
335,0,0,39060,0,2,0,42,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1
336,0,0,144594,0,0,0,42,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
337,2,0,297991,0,2,1,26,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
338,0,1,347445,0,0,0,61,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
339,0,0,456236,0,0,0,43,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
340,0,2,227429,1,0,1,30,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0
341,0,0,176157,0,0,0,50,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0
342,1,0,274577,2,2,2,34,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
343,0,0,119176,2,2,2,33,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
344,0,0,256979,1,0,2,19,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
345,0,0,358655,2,2,1,32,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0
346,0,1,195409,0,1,0,60,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0
347,0,2,19896,0,2,2,56,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1
348,0,0,102423,0,2,0,66,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0
349,0,0,190625,1,2,2,22,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
350,0,2,202950,0,0,0,36,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
351,0,0,247337,0,1,0,56,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1
352,0,0,248749,1,2,2,19,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0
353,0,0,34722,2,2,1,40,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0
354,1,0,170617,1,2,2,35,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
355,0,1,68268,0,2,0,62,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
356,0,1,170915,2,2,1,45,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0
357,0,0,166330,0,2,2,60,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
358,0,0,216851,1,2,1,59,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1
359,0,0,143123,0,1,0,36,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0
360,0,0,41777,1,2,1,35,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1
361,0,0,175686,2,2,2,40,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0
362,0,1,42596,2,1,1,32,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0
363,0,1,218302,0,2,0,41,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0
364,0,0,139176,0,2,0,52,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0
365,0,1,80655,2,2,1,63,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0
366,0,2,265266,0,1,0,37,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
367,0,0,163167,2,2,2,29,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1
368,0,0,53611,1,1,2,17,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1
369,0,0,226327,1,2,2,22,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
370,0,1,128091,1,2,2,29,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0
371,0,0,258932,2,0,1,33,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0
372,0,0,155483,1,0,1,21,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0
373,0,0,283613,0,1,0,24,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
374,0,0,65408,0,0,0,50,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1
375,0,0,242782,2,2,1,56,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1
376,0,1,295737,0,1,0,30,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0
377,0,0,205803,0,2,0,50,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0
378,0,0,35551,2,0,1,55,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1
379,0,1,141340,0,2,0,53,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1
380,0,0,148623,0,1,0,80,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1
381,1,0,156040,0,2,0,58,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
382,0,0,136629,0,2,0,36,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
383,0,0,315476,1,0,2,22,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1
384,0,1,132055,0,0,0,66,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1
385,0,1,91726,0,2,2,61,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1
386,0,0,312667,2,0,1,32,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1
387,0,1,204397,0,0,0,53,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1
388,0,0,180206,0,0,0,40,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0
389,0,0,87653,1,1,2,19,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0
390,0,0,212588,0,0,0,29,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1
391,0,0,325923,1,2,2,21,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0
392,0,0,216178,0,0,0,28,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0
393,0,0,245211,0,2,0,30,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
394,0,0,116797,0,2,0,41,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0
395,0,1,122206,0,0,0,45,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1
396,0,0,231043,0,2,0,31,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
397,0,0,142227,1,2,1,24,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1
398,0,2,34007,0,2,0,43,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1
399,0,0,375482,1,2,1,28,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
400,0,0,156848,1,2,1,26,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1
401,0,0,217169,1,2,2,23,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
402,0,0,332884,2,0,1,48,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0
403,0,0,265706,1,2,2,34,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1
404,0,0,89559,2,1,2,38,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1
405,0,1,298510,2,2,2,27,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1
406,0,1,295010,1,2,1,30,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
407,0,0,51151,0,0,0,40,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0
408,0,0,186790,0,0,0,44,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
409,0,0,250724,0,2,0,34,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
410,0,0,221178,2,1,2,30,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1
411,0,0,175804,0,2,0,50,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1
412,0,0,214807,2,1,2,36,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0
413,0,0,305597,0,1,0,37,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0
414,0,0,211049,1,0,2,20,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0
415,0,0,606111,2,0,1,29,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0
416,0,0,127195,0,0,0,34,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
417,0,2,208109,0,2,0,39,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0
418,0,2,54152,1,0,1,20,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
419,0,0,200598,0,1,0,37,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1
420,0,0,109390,1,2,2,25,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0
421,0,0,35724,0,1,2,30,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0
422,0,1,61885,0,0,0,45,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1
423,0,0,262092,0,1,0,32,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0
424,0,0,187720,1,0,2,44,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
425,0,1,145574,0,0,0,59,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1
426,0,0,192360,0,0,0,45,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
427,0,0,29933,0,2,0,32,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1
428,0,2,181307,0,1,0,49,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0
429,0,0,66304,0,2,0,35,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
430,0,2,219718,0,2,0,49,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
431,0,0,185053,1,2,1,39,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0
432,0,0,222450,1,2,1,37,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0
433,0,1,30636,0,0,0,55,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1
434,0,0,233495,2,2,1,22,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0
435,0,1,159187,1,1,1,32,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
436,0,1,200892,0,1,0,30,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
437,0,0,189620,2,1,1,30,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0
438,0,1,179319,1,1,2,17,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
439,0,0,320422,2,2,1,60,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
440,0,2,47086,2,2,2,49,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
441,2,0,176341,1,2,2,49,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
442,1,0,247892,0,0,0,49,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0
443,0,0,295282,0,0,0,32,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1
444,0,0,38444,1,1,1,22,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
445,0,1,115023,0,1,0,61,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
446,0,0,344060,1,1,1,44,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
447,0,1,215115,1,2,2,23,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1
448,0,0,109917,2,2,1,34,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1
449,0,0,70377,1,1,1,32,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1
450,0,0,193061,2,0,1,47,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0
451,0,0,174308,1,2,2,35,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1
452,0,0,97933,0,2,2,30,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1
453,0,0,197642,1,2,1,58,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0
454,0,0,54953,0,0,0,38,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0
455,0,0,60358,1,2,2,25,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1
456,0,0,99270,1,2,2,37,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1
457,0,0,87546,0,2,2,24,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0
458,0,0,42563,0,2,2,41,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1
459,0,0,325461,0,0,0,44,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
460,0,1,186791,0,2,2,58,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0
461,0,0,211154,0,2,0,39,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
462,0,0,223999,0,1,0,45,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
463,1,0,337039,1,2,1,36,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
464,0,0,48610,1,2,2,17,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1
465,1,0,363087,2,2,2,45,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0
466,0,0,62865,1,2,1,20,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0
467,0,0,561334,0,0,0,34,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0
468,0,0,180007,1,2,2,28,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1
469,0,2,33975,2,2,1,37,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
470,1,0,236818,1,1,2,33,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1
471,0,0,339473,2,2,1,63,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1
472,2,0,208965,1,2,2,28,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
473,0,0,70894,1,0,2,23,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1
474,0,0,40388,1,0,1,90,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1
475,0,0,321709,1,1,1,34,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
476,0,0,230684,0,1,0,40,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1
477,0,2,176835,2,1,1,65,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1
478,0,0,232475,2,0,1,34,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1
479,0,0,208872,0,1,0,46,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0
480,0,0,250733,0,0,0,48,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
481,0,0,161210,0,2,0,21,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0
482,0,0,317153,1,2,1,35,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
483,0,0,174436,1,0,2,20,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0
484,0,0,242597,1,2,1,29,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
485,0,2,102318,2,0,1,49,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0
