,age,workclass,fnlwgt,education,educational_num,marital_status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native_country,income_bigger_than_50K
456,20,2,54152,1,10,1,0,1,0,1,0,0,35,0,0
457,37,0,200598,0,12,0,1,0,0,0,0,1740,45,0,0
458,25,0,109390,0,9,1,2,2,0,0,0,0,70,0,0
459,30,0,35724,0,15,0,1,2,0,1,0,0,45,0,1
460,45,1,61885,1,13,0,0,0,0,0,15024,0,48,0,1
461,32,0,262092,1,13,0,1,0,0,0,7298,0,50,0,1
462,44,0,187720,0,11,1,0,2,0,0,0,0,40,0,0
463,59,1,145574,0,11,0,0,0,0,0,0,0,40,0,1
464,45,0,192360,1,14,0,0,0,0,0,0,1902,50,0,1
465,32,0,29933,1,13,0,2,0,0,0,0,0,50,0,1
466,49,2,181307,0,15,0,1,0,0,0,15024,0,65,0,1
467,35,0,66304,0,6,0,2,0,0,0,0,0,45,0,0
468,49,2,219718,1,13,0,2,0,0,0,15024,0,40,0,1
470,39,0,185053,0,9,1,2,1,0,1,0,0,40,0,0
471,37,0,222450,0,9,1,2,1,0,0,0,2339,40,1,0
473,55,1,30636,0,9,0,0,0,0,0,4386,0,40,0,1
474,22,0,233495,0,5,2,2,1,0,1,0,0,40,0,0
475,32,1,159187,1,13,1,1,1,0,0,0,0,35,0,0
476,30,1,200892,1,14,0,1,0,0,0,0,0,40,0,0
477,30,0,189620,1,10,2,1,1,0,1,6849,0,40,1,0
478,17,1,179319,0,6,1,1,2,0,0,0,0,30,0,0
479,60,0,320422,1,10,2,2,1,0,1,6849,0,50,0,0
480,49,2,47086,1,13,2,2,2,0,1,0,0,40,0,0
481,49,0,176341,1,13,1,2,2,2,1,0,0,40,1,0
482,49,0,247892,1,10,0,0,0,1,0,0,0,30,0,0
483,32,0,295282,0,9,0,0,0,0,0,0,0,48,0,0
484,22,0,38444,1,13,1,1,1,0,1,0,0,10,0,0
485,61,1,115023,0,9,0,1,0,0,0,0,0,40,0,0
486,44,0,344060,1,13,1,1,1,0,0,27828,0,40,0,1
487,23,1,215115,1,10,1,2,2,0,1,0,0,25,0,0
488,34,0,109917,0,9,2,2,1,0,1,0,0,40,0,0
489,32,0,70377,0,15,1,1,1,0,1,0,0,40,0,0
490,47,0,193061,1,10,2,0,1,0,0,0,0,60,0,0
491,35,0,174308,1,10,1,2,2,0,0,0,0,40,0,0
492,30,0,97933,0,12,0,2,2,0,1,0,1485,37,0,1
493,58,0,197642,1,10,1,2,1,0,1,0,0,39,0,0
494,38,0,54953,1,13,0,0,0,0,0,0,0,60,0,0
495,25,0,60358,1,10,1,2,2,0,0,0,0,40,0,0
496,37,0,99270,0,9,1,2,2,0,1,0,0,40,0,0
497,24,0,87546,1,10,0,2,2,0,1,0,0,40,0,0
498,41,0,42563,1,13,0,2,2,0,1,0,0,25,0,1
499,44,0,325461,1,13,0,0,0,0,0,0,1902,50,0,1
500,58,1,186791,1,10,0,2,2,0,1,0,0,40,0,1
501,39,0,211154,1,13,0,2,0,0,0,0,0,50,0,0
502,45,0,223999,0,5,0,1,0,0,0,0,1848,40,0,1
503,36,0,337039,0,12,1,2,1,1,0,14344,0,40,1,1
504,17,0,48610,0,7,1,2,2,0,0,0,0,45,0,0
505,45,0,363087,0,9,2,2,2,1,1,0,0,40,0,0
506,20,0,62865,0,9,1,2,1,0,1,0,0,45,0,0
507,34,0,561334,1,10,0,0,0,0,0,0,0,50,0,1
508,28,0,180007,1,10,1,2,2,0,0,0,0,40,0,0
509,37,2,33975,1,13,2,2,1,0,0,0,0,50,0,0
510,33,0,236818,0,11,1,1,2,1,1,0,0,26,0,0
511,63,0,339473,1,10,2,2,1,0,1,0,0,60,0,0
512,28,0,208965,0,5,1,2,2,2,0,0,0,40,1,0
513,23,0,70894,0,12,1,0,2,0,0,0,0,40,0,0
514,90,0,40388,1,13,1,0,1,0,0,0,0,55,0,0
515,34,0,321709,0,9,1,1,1,0,1,0,0,28,0,0
516,40,0,230684,0,9,0,1,0,0,0,0,0,40,0,1
517,65,2,176835,1,14,2,1,1,0,1,7978,0,40,0,0
518,34,0,232475,1,10,2,0,1,0,0,0,0,50,0,0
519,46,0,208872,0,11,0,1,0,0,0,0,0,40,0,1
520,48,0,250733,1,10,0,0,0,0,0,0,0,50,0,0
521,21,0,161210,0,9,0,2,0,0,0,0,0,50,0,0
522,35,0,317153,0,9,1,2,1,0,1,0,0,40,0,0
523,20,0,174436,0,9,1,0,2,0,0,0,0,60,0,0
524,29,0,242597,1,13,1,2,1,0,0,0,0,40,0,0
525,49,2,102318,0,12,2,0,1,0,0,0,0,25,0,0
526,59,0,113959,0,9,0,2,0,0,0,0,0,45,0,1
527,46,1,216647,0,6,2,2,2,0,1,0,0,20,0,0
528,26,0,165510,1,13,1,2,2,0,0,0,0,40,0,0
529,26,1,289224,1,13,1,0,1,0,0,0,0,40,0,0
530,37,0,333651,0,9,1,2,1,0,0,0,0,42,0,0
531,30,0,227146,1,13,0,2,0,0,0,0,0,40,0,1
532,53,0,149220,1,14,0,2,0,0,0,0,0,40,0,0
533,36,0,168747,1,13,1,2,1,0,0,0,0,40,0,0
534,33,0,167309,1,13,1,2,1,0,0,0,0,40,0,0
535,21,0,129699,0,9,1,2,1,0,0,0,0,40,0,0
536,32,0,80058,0,9,0,2,0,0,0,0,0,40,0,0
537,46,2,138626,0,9,0,0,0,0,0,0,0,40,0,1
538,36,0,309122,0,9,2,2,2,0,1,0,0,35,0,0
539,46,0,149640,1,13,2,1,1,0,0,0,0,45,1,1
540,21,0,267040,0,6,1,1,2,1,1,0,0,40,0,0
541,73,0,242769,0,9,0,2,0,0,0,3471,0,40,1,0
543,39,0,173175,1,13,0,0,0,0,0,15024,0,50,0,1
544,25,0,485496,0,9,1,2,1,1,1,0,0,40,0,0
545,38,0,217926,0,9,0,0,0,1,0,0,0,40,0,0
546,56,0,456592,0,9,2,1,2,0,1,0,0,37,0,0
547,22,0,228516,0,9,1,2,2,0,0,0,0,40,0,0
548,47,0,140664,1,13,2,2,1,0,0,0,0,45,0,0
549,44,0,56483,1,13,1,2,2,0,1,0,0,37,0,0
550,27,0,191515,1,14,1,1,1,0,0,0,0,45,0,0
551,35,0,166416,1,13,0,0,0,0,0,0,0,50,0,1
552,59,0,70857,0,9,0,2,0,0,0,0,0,40,0,1
553,31,0,56026,0,9,0,0,0,0,0,0,0,40,0,0
554,45,0,123283,0,9,2,2,2,1,1,0,0,15,0,0
555,55,2,170350,0,9,2,1,2,0,1,0,0,40,0,0
556,42,2,54651,0,15,0,1,0,0,0,0,0,40,1,1
557,31,0,176711,0,9,0,2,0,0,0,0,0,38,0,0
558,41,1,70884,0,9,0,2,0,0,0,0,0,40,0,0
559,60,0,178312,0,9,0,2,0,0,0,7298,0,65,0,1
560,24,0,24243,0,9,1,0,1,0,0,0,1590,40,0,0
561,44,2,230684,0,9,0,2,0,0,0,0,0,55,0,0
562,58,0,183810,0,9,0,1,0,0,0,0,0,24,0,0
563,39,0,132879,1,10,0,0,0,0,0,0,0,50,0,1
564,25,0,476334,0,9,0,2,0,0,0,0,0,48,0,0
565,42,0,416506,0,12,1,2,1,0,0,14084,0,36,0,1
566,22,0,347867,0,9,2,2,1,0,0,0,1719,40,0,0
567,39,0,172855,0,9,2,2,2,1,1,0,0,40,0,0
568,36,0,263896,0,9,2,2,2,1,1,0,0,40,0,0
569,26,0,181896,0,9,1,1,2,0,1,0,0,40,0,0
570,53,0,77927,0,3,1,2,2,2,1,0,0,50,1,0
571,60,2,95490,0,9,0,2,0,0,0,0,0,45,0,0
572,28,0,72443,1,10,1,0,1,0,0,0,1669,60,0,0
573,21,0,191460,0,7,1,1,2,1,1,0,0,40,0,0
575,46,1,318259,0,9,1,1,2,0,1,0,0,40,0,0
576,62,0,178745,0,9,0,0,0,0,0,0,0,45,0,1
577,29,0,119793,1,10,1,2,2,0,0,0,0,50,0,0
578,41,0,267252,1,10,0,2,0,1,0,0,1902,40,0,1
579,21,1,24008,1,10,1,0,2,0,0,0,0,35,0,0
580,25,0,281627,1,13,1,2,1,0,1,0,1564,30,0,1
581,29,1,160731,1,14,0,2,0,0,0,0,0,50,1,0
582,47,1,149337,0,9,2,2,2,0,0,0,0,38,0,0
583,70,0,195739,0,6,2,0,2,0,0,0,0,45,0,0
584,39,0,66687,1,10,2,0,2,0,0,0,0,45,0,0
585,46,0,28074,1,10,0,0,0,0,0,0,0,89,0,1
586,46,0,364913,0,7,0,2,0,1,0,0,0,40,0,0
587,43,0,162003,1,10,2,2,1,0,0,0,0,40,0,0
588,27,0,189565,0,9,0,0,2,0,0,0,0,40,0,0
589,42,0,344572,0,9,2,0,1,0,1,0,0,40,0,1
590,57,0,176904,0,7,0,2,0,0,0,0,0,40,0,0
591,28,0,203776,0,9,0,0,0,0,0,0,0,45,1,0
592,33,0,336061,0,9,0,0,0,0,0,0,0,50,0,0
593,36,1,107218,1,10,2,2,2,2,0,0,0,55,0,0
594,45,0,99355,0,9,0,2,0,1,0,0,0,40,0,1
595,59,0,750972,0,9,0,2,0,0,0,0,0,40,0,0
596,25,0,224203,0,7,0,0,0,2,0,0,0,40,0,0
598,45,0,421412,0,9,0,2,0,0,0,0,0,45,0,1
599,44,1,357679,1,13,0,2,0,0,0,15024,0,65,0,1
600,26,0,288959,0,9,0,2,0,1,0,0,0,36,0,0
601,47,0,104301,0,7,1,1,2,0,1,0,0,45,0,0
602,40,0,133986,0,6,2,2,2,0,1,0,0,70,0,0
603,19,0,100790,0,9,1,1,1,0,1,0,0,40,0,0
604,40,0,153799,0,2,2,2,2,0,1,0,0,40,1,0
605,47,0,302711,0,7,2,2,2,0,1,0,0,40,0,0
606,54,1,182388,0,9,0,1,2,0,1,0,0,35,0,0
607,31,0,246439,1,10,0,0,0,0,0,0,0,45,0,0
608,24,0,236907,0,9,0,2,0,0,0,0,0,55,0,0
609,56,0,287833,1,10,0,2,2,0,1,0,0,35,0,1
610,19,0,113546,0,7,1,0,1,0,0,0,0,56,0,0
611,42,0,152629,1,10,0,2,0,0,0,0,0,45,0,1
612,67,0,101132,0,4,0,0,0,0,0,1797,0,40,0,0
613,49,1,36177,1,13,0,0,0,0,0,0,0,45,0,1
614,28,0,51672,0,9,1,0,1,0,0,0,0,35,0,0
615,34,1,211239,1,13,2,1,2,0,1,6497,0,40,0,0
616,36,0,216845,0,2,0,1,0,0,0,0,0,40,1,0
617,24,0,304386,0,9,1,1,2,0,1,0,0,30,0,0
618,33,0,124187,0,7,1,2,1,1,0,0,0,60,0,0
619,25,0,159732,1,10,1,2,1,0,0,0,0,42,0,0
620,45,0,44489,0,9,0,2,0,0,0,0,0,45,0,0
621,40,2,211518,1,13,2,1,2,0,1,0,0,20,0,0
622,28,0,136077,0,11,0,0,0,0,0,0,0,40,1,0
623,24,0,95984,0,11,1,2,1,0,0,0,0,55,0,0
624,23,0,277328,1,10,1,2,2,0,0,0,0,32,1,0
625,32,0,127384,0,11,0,0,0,0,0,0,0,55,0,1
626,40,1,184378,1,13,0,2,0,0,0,0,0,40,0,0
627,36,0,140327,0,9,0,2,2,0,1,7298,0,35,0,1
628,32,1,169152,0,11,2,0,1,0,1,10520,0,80,1,1
629,48,0,83407,1,14,0,1,0,0,0,0,0,50,0,1
630,38,0,357870,0,8,1,2,1,1,1,0,0,50,0,0
631,26,0,176756,1,10,0,2,0,0,0,0,0,40,0,0
632,28,0,248404,1,10,1,0,1,0,0,0,0,60,0,0
633,32,0,209808,1,10,0,2,0,0,0,0,1740,47,0,0
634,43,0,73333,0,15,1,2,1,0,1,0,0,32,0,0
635,42,0,83411,1,10,2,0,1,0,0,0,1408,40,0,0
637,61,0,183355,0,9,0,2,0,0,0,0,0,40,0,1
638,42,2,214242,0,15,0,1,0,0,0,0,1902,50,0,1
640,47,0,149700,1,13,0,2,0,0,0,15024,0,40,0,1
642,35,0,148906,1,10,2,1,1,0,1,0,0,40,0,0
643,33,1,29144,0,11,0,0,0,0,0,0,0,40,0,0
644,42,0,144056,0,11,0,0,0,2,0,0,0,40,0,1
645,49,0,190319,1,13,2,2,1,2,0,0,0,40,1,0
646,44,0,184871,1,14,0,1,0,0,0,0,0,40,0,0
647,30,0,243841,0,9,2,1,2,2,1,0,0,40,1,0
648,25,0,216583,1,13,0,0,0,0,0,0,0,43,0,0
649,34,0,386877,0,9,0,2,0,1,0,0,0,40,0,0
650,27,0,132686,0,8,1,2,2,0,0,0,0,50,0,0
651,32,1,19302,0,12,0,2,0,0,0,0,0,56,1,1
652,19,1,159269,1,10,1,2,2,0,0,0,0,15,0,0
653,29,0,79586,0,9,0,0,0,2,0,0,0,65,0,0
654,23,0,116830,0,8,1,0,1,0,0,0,0,50,0,0
655,23,0,161532,0,9,0,0,0,0,0,0,0,40,0,0
656,24,1,306515,0,9,1,2,1,0,1,0,0,40,0,0
657,24,0,698418,1,10,1,2,2,1,1,0,0,25,0,0
658,46,0,269045,0,15,0,1,0,1,0,0,0,40,0,1
659,48,0,155372,0,9,2,2,2,0,1,0,0,36,0,0
660,31,0,111883,0,9,1,0,2,0,0,0,0,40,0,0
661,36,0,306567,0,9,0,2,2,0,1,0,0,40,0,1
662,31,1,78291,1,13,1,1,1,0,1,0,0,40,0,0
663,38,0,177121,1,10,2,1,1,0,1,0,0,58,0,0
665,34,0,426431,1,10,0,0,0,0,0,0,0,48,0,1
666,47,0,155107,0,9,0,2,0,0,0,0,0,40,0,0
667,41,1,120277,1,13,0,1,0,0,0,0,0,35,0,1
668,54,0,108960,0,7,0,2,0,0,0,0,0,40,0,0
670,19,0,163015,1,10,1,2,2,0,1,0,0,20,0,0
671,26,0,262617,0,9,0,0,0,0,0,0,0,48,0,0
672,24,0,73514,1,10,1,2,1,2,1,0,0,50,1,0
673,49,0,192323,0,9,0,0,0,0,0,0,0,40,0,1
674,26,0,202156,0,9,0,1,2,0,1,0,0,30,0,0
675,27,0,113464,0,2,1,1,2,2,0,0,0,35,1,0
676,66,2,291362,0,15,0,1,0,0,0,0,0,50,0,0
677,53,0,46155,0,9,0,2,2,0,1,0,0,40,0,0
678,25,1,120041,1,13,1,1,1,0,1,0,0,40,0,0
679,44,2,273465,0,12,1,2,2,0,0,0,0,50,0,0
680,28,1,149624,1,13,0,1,0,0,0,0,0,40,0,1
681,59,0,328525,0,9,0,2,0,0,0,2414,0,15,0,0
682,38,1,99280,1,10,2,2,1,0,1,0,0,30,0,0
683,39,0,203204,0,12,0,2,2,0,1,0,0,25,0,1
684,40,0,222011,1,14,1,1,1,0,1,0,0,45,0,1
685,74,1,117017,1,10,2,2,1,0,0,0,0,16,0,0
686,27,2,259873,0,9,0,1,0,1,0,0,0,60,0,1
687,40,1,385357,1,13,0,2,0,0,0,0,0,72,0,1
688,37,0,86150,1,13,0,1,2,2,1,0,0,30,0,1
689,63,0,133144,0,9,0,1,0,0,0,2580,0,20,0,0
690,57,0,69884,0,9,0,2,0,0,0,0,0,40,0,1
691,29,1,124953,0,11,0,2,0,0,0,0,0,42,0,1
692,38,0,258339,0,11,0,1,0,0,0,0,0,70,1,0
693,20,0,147523,0,5,1,2,1,0,1,0,0,40,1,0
694,36,0,151764,1,10,0,2,0,0,0,5178,0,40,0,1
695,72,1,120733,0,4,2,1,2,1,1,0,0,40,0,0
696,36,0,111128,1,10,0,0,0,0,0,0,0,45,0,0
697,21,0,147655,0,9,1,1,2,0,1,0,0,35,0,0
698,37,0,238049,0,5,1,2,1,0,1,0,0,30,1,0
699,42,0,193494,0,9,0,2,0,0,0,0,0,40,0,1
700,51,1,146325,1,16,0,1,0,0,0,0,1887,40,0,1
701,48,0,197683,1,10,0,2,0,1,0,0,0,40,0,1
702,29,0,142519,0,9,1,2,2,0,0,0,0,40,0,0
703,37,0,278924,0,9,2,2,1,0,0,0,0,40,0,0
705,43,1,126701,1,13,0,0,0,0,0,0,0,35,0,1
706,23,0,213955,0,9,1,2,2,1,0,0,2001,40,0,0
707,24,1,84257,1,13,1,1,1,0,0,0,0,50,0,0
708,54,0,175339,0,9,0,2,0,0,0,0,0,50,0,0
709,35,0,209609,0,9,0,2,0,0,0,0,0,60,0,0
710,63,0,301108,0,7,0,2,0,0,0,0,0,22,0,0
711,39,0,179481,1,13,0,2,0,0,0,0,0,40,0,0
712,47,0,161950,1,13,2,1,1,0,1,0,0,25,1,0
713,31,1,101345,0,9,1,2,2,0,1,0,0,40,0,0
714,35,0,37314,1,10,0,0,0,0,0,5013,0,40,0,0
715,45,0,185397,0,12,2,0,1,0,0,0,0,40,0,0
716,40,0,165309,1,10,0,2,0,0,0,0,0,43,0,0
717,30,0,196342,1,14,1,1,1,0,0,0,0,40,1,0
718,31,0,189461,0,12,2,2,2,0,1,0,0,41,0,0
719,40,1,233891,0,9,1,2,2,1,1,0,0,35,0,0
720,34,0,258170,0,9,2,0,2,0,1,0,0,38,0,0
721,25,0,145434,1,10,1,2,1,0,1,0,0,25,0,0
722,53,0,139127,0,9,2,1,1,0,1,0,0,40,0,0
723,52,0,117700,0,9,2,2,1,0,1,0,0,40,0,0
724,33,0,104509,1,10,2,2,2,0,1,0,0,40,0,0
725,19,0,213024,0,8,1,2,2,0,0,0,0,40,0,0
726,24,0,271379,1,10,1,2,1,0,1,0,0,25,0,0
727,38,1,94529,0,9,0,2,2,0,1,3103,0,50,0,1
728,58,2,35723,0,9,0,0,0,0,0,0,0,60,0,0
729,39,0,215981,1,10,0,2,0,0,0,0,0,40,0,1
730,18,0,157131,0,8,1,2,2,0,1,0,0,8,0,0
731,50,0,133963,1,13,2,2,1,0,1,0,0,50,0,0
732,53,0,230936,1,13,0,2,0,0,0,0,0,40,0,1
733,26,0,184026,1,10,1,1,1,2,0,0,0,50,0,0
734,31,0,178841,0,9,1,2,1,0,1,0,0,40,0,0
735,40,0,31621,0,9,2,2,2,0,1,0,0,40,0,0
736,23,0,42251,1,13,1,1,1,0,1,0,0,40,0,0
737,25,0,75821,1,10,1,1,2,0,1,0,0,40,0,0
738,64,0,137205,0,11,0,0,0,0,0,0,0,48,0,0
739,46,0,273771,1,13,0,2,0,0,0,99999,0,40,0,1
740,38,0,52738,1,10,0,0,0,0,0,0,0,40,0,0
741,69,1,47341,1,14,2,1,1,0,1,0,0,5,0,0
742,52,1,182856,1,14,1,1,1,0,0,10520,0,45,0,1
743,44,2,172296,1,10,2,2,2,0,0,0,0,60,0,0
744,39,1,189911,0,7,2,2,2,0,1,0,0,40,0,0
745,66,0,304957,0,9,2,2,2,0,1,0,0,25,0,0
746,28,0,191088,1,13,0,0,2,0,1,0,0,40,0,1
747,40,0,182140,0,9,2,2,2,1,0,0,0,40,0,0
749,22,0,90896,1,10,1,2,2,0,1,0,0,40,0,0
750,22,0,194031,1,10,1,1,2,0,1,0,0,15,0,0
751,29,0,543477,1,10,1,2,2,1,1,0,0,40,0,0
752,18,1,29582,0,7,1,2,2,0,0,0,0,50,0,0
754,41,1,176663,0,9,0,2,2,0,1,0,0,40,0,0
755,40,0,145441,0,9,0,0,0,0,0,0,1485,40,0,1
756,42,0,201520,1,10,0,0,0,0,0,0,0,50,0,0
757,45,0,242552,1,10,1,2,1,1,0,0,0,40,0,0
758,36,0,62346,0,9,0,0,0,1,0,0,0,40,0,0
759,47,0,195688,0,9,0,2,2,0,1,0,0,40,0,0
760,28,0,107411,1,13,1,1,1,0,1,0,0,35,0,0
761,51,0,128143,1,10,0,0,0,0,0,0,0,40,0,1
762,30,0,323054,0,6,2,1,1,2,0,0,0,40,0,0
763,25,0,54298,0,9,0,2,0,0,0,0,0,30,0,0
764,43,0,111252,1,10,0,2,0,0,0,0,0,42,0,0
765,90,1,214594,0,4,0,2,0,0,0,2653,0,40,0,0
766,36,0,280169,1,14,0,0,0,0,0,0,0,50,0,1
767,35,0,187589,0,11,0,0,0,0,0,0,0,40,0,0
768,33,0,245777,0,9,2,2,1,0,0,0,0,40,0,0
769,43,0,107503,1,13,0,1,0,0,0,0,0,48,0,1
770,48,1,328610,0,15,0,1,0,0,0,0,0,45,0,1
771,24,0,153133,0,8,1,2,2,1,0,0,0,40,0,0
772,27,0,153805,1,10,1,0,2,2,0,0,0,45,1,0
773,30,0,119411,0,9,2,2,1,0,0,0,0,40,0,0
774,20,0,123173,1,10,1,2,2,1,1,0,0,15,0,0
775,45,0,180309,1,10,2,2,2,0,1,0,0,40,0,0
776,24,0,102258,1,13,0,2,0,0,0,0,0,40,0,0
777,63,0,253556,0,9,2,2,1,0,0,0,0,40,0,0
778,27,0,134152,0,9,0,2,0,0,0,0,0,45,0,0
779,29,0,53063,1,13,1,1,1,0,0,0,0,40,0,0
780,62,0,113080,0,4,2,0,2,0,0,0,0,40,0,0
781,45,0,205100,1,13,0,0,0,0,0,15024,0,60,0,1
782,21,0,251603,0,9,1,2,1,0,1,0,0,40,0,0
783,29,1,114072,1,10,0,2,0,0,0,0,0,46,0,1
784,54,2,139023,1,10,0,2,0,0,0,0,0,40,0,0
785,42,0,234633,0,7,0,2,0,0,0,0,0,47,0,0
786,50,1,176751,1,14,2,0,1,0,0,0,0,80,0,1
787,23,0,210474,1,10,1,1,2,0,1,0,0,30,0,0
788,57,0,220986,0,9,0,2,0,0,0,0,0,40,0,1
789,49,0,289964,1,10,2,2,1,0,0,0,0,50,0,0
791,43,0,131435,1,13,2,1,1,0,1,0,0,40,0,0
792,56,0,182062,1,13,0,2,0,0,0,0,0,48,0,1
793,27,2,209301,0,9,0,0,0,0,0,0,0,60,0,0
794,46,0,153536,1,10,0,0,0,0,0,3103,0,40,0,1
795,41,0,56795,1,14,0,1,2,0,1,0,0,45,1,0
796,47,0,119939,0,9,0,0,0,0,0,0,0,40,0,1
797,17,1,191910,0,7,1,2,2,0,0,0,0,20,0,0
798,46,0,114797,0,9,0,2,2,1,1,0,0,36,0,0
799,45,2,118081,1,10,0,1,0,0,0,3103,0,42,0,0
800,28,0,480861,0,9,0,2,0,0,0,0,0,45,0,0
801,68,0,357233,0,9,2,2,2,0,1,0,0,10,0,0
802,43,1,27661,1,14,1,1,1,0,0,0,0,45,0,0
803,28,0,363257,1,13,1,1,1,1,0,0,0,50,0,0
804,28,1,169069,0,9,1,2,1,0,0,0,0,40,0,0
805,42,0,175526,0,9,0,2,0,0,0,0,0,40,0,0
806,20,0,47678,0,9,1,0,2,0,0,0,0,40,0,0
808,32,0,218322,0,9,0,0,0,0,0,0,0,40,0,0
809,42,0,210534,0,3,2,2,2,0,0,0,0,40,1,0
810,49,0,239865,0,9,0,2,0,0,0,0,0,50,0,1
812,54,1,54377,1,14,2,1,1,0,1,0,0,40,0,0
813,29,0,135296,1,13,1,0,1,0,1,0,2258,45,0,1
814,27,0,1490400,1,10,0,0,0,0,0,0,0,40,0,0
815,61,0,171429,0,7,2,1,2,0,1,0,0,36,0,0
816,23,0,235853,0,9,0,2,0,0,0,0,0,45,0,0
818,49,1,123088,1,10,0,0,0,0,0,0,0,46,0,0
819,57,0,74156,0,9,0,1,0,0,0,0,0,30,0,0
820,66,0,30740,0,9,1,2,1,0,1,0,0,15,0,0
821,35,0,193106,0,9,2,2,2,0,1,0,0,32,0,0
822,48,0,355781,1,13,0,1,0,2,0,0,0,40,1,1
823,35,0,409200,0,12,1,2,1,0,0,0,0,40,0,0
824,42,2,206066,1,14,1,1,2,0,0,0,0,45,0,0
825,37,0,51198,1,10,0,0,0,0,0,0,0,45,0,0
826,22,0,61850,1,14,1,2,2,0,1,0,0,21,0,0
827,53,2,159876,0,9,0,0,0,1,0,3103,0,72,0,0
828,37,0,281751,1,10,2,1,2,0,1,0,0,30,0,0
829,23,1,216889,0,9,0,2,0,0,0,0,1977,40,0,1
830,45,0,45857,0,7,0,1,2,0,1,0,0,36,0,0
831,62,0,94318,1,13,0,1,0,0,0,0,0,50,0,1
832,36,0,33983,0,11,1,2,1,0,0,0,0,42,0,1
833,48,0,143299,0,9,1,2,1,1,0,0,0,40,0,0
834,53,0,141388,0,9,0,2,0,0,0,0,0,40,0,1
835,45,0,99179,0,7,2,2,2,0,1,0,0,40,0,0
836,29,0,158096,1,13,1,2,1,0,0,0,0,40,0,0
837,23,0,208946,1,13,1,2,2,0,0,0,0,40,0,0
838,57,1,199768,0,9,0,2,0,0,0,0,1902,30,0,1
839,28,0,67386,0,9,1,1,2,0,1,0,0,40,0,0
840,32,0,207668,1,13,1,0,2,0,0,0,2444,50,0,1
841,21,0,119309,1,10,1,2,2,0,0,0,1602,16,0,0
842,48,0,149210,0,9,2,0,2,1,0,0,0,45,0,0
843,47,0,73064,0,4,0,2,2,1,1,0,0,35,0,0
844,21,0,263641,0,9,2,2,2,0,1,0,0,40,0,0
845,57,0,161662,0,9,2,0,1,0,0,4650,0,40,0,0
846,19,0,328167,0,9,1,1,2,0,0,0,0,35,0,0
847,38,0,183683,0,6,2,1,1,0,0,0,0,45,0,0
848,46,0,501671,0,6,2,2,2,1,0,0,0,40,0,0
849,27,0,183523,1,10,0,2,0,0,0,0,0,40,0,1
850,27,0,380560,0,9,1,2,2,0,0,0,0,40,1,0
851,50,0,158284,1,10,0,2,0,0,0,0,0,40,0,0
852,34,0,199227,1,10,0,0,0,0,0,0,0,55,0,0
853,64,2,192695,0,3,0,2,0,0,0,0,0,70,1,0
854,46,0,234690,1,13,0,2,0,0,0,0,0,40,1,1
855,57,2,225913,1,10,0,2,0,0,0,0,0,45,0,1
856,50,0,195844,0,12,0,0,0,0,0,0,0,50,0,1
857,25,1,81993,1,13,1,1,2,0,0,0,0,46,0,0
858,30,0,213722,0,15,1,1,1,0,0,0,0,50,0,1
859,41,1,130760,1,13,0,2,0,0,0,0,0,24,0,0
860,33,0,229636,0,9,1,0,1,0,0,0,0,40,1,0
861,23,0,490645,1,10,0,1,0,0,0,2829,0,42,0,0
862,39,0,177154,1,13,0,2,0,0,0,15024,0,50,0,1
863,42,0,152676,0,9,2,0,2,0,0,0,0,40,0,0
864,43,0,271807,1,10,2,0,1,0,0,0,0,40,0,0
865,33,0,152591,1,10,2,0,2,0,1,0,0,40,0,0
866,50,0,98975,1,13,0,0,0,0,0,15024,0,40,0,1
867,35,2,115618,0,9,2,2,1,0,0,0,0,50,0,1
869,51,2,222883,1,13,0,2,0,1,0,0,0,55,0,0
870,38,0,186145,1,10,0,2,2,0,1,0,0,40,0,1
871,43,0,108126,0,9,2,1,2,0,1,0,1762,24,0,0
872,20,0,137618,1,10,1,2,2,0,0,0,0,35,0,0
873,35,0,156728,0,9,0,2,0,0,0,0,0,40,0,0
874,26,0,135603,1,14,1,0,1,0,0,0,0,48,0,0
875,34,0,193344,1,10,1,2,2,0,1,0,0,40,1,0
876,66,2,37170,0,9,0,2,0,0,0,0,0,42,0,1
877,59,1,31359,1,14,0,0,0,0,0,15024,0,80,0,1
878,29,1,382272,1,13,1,0,1,0,0,0,0,40,0,0
879,27,0,108431,1,10,1,0,1,1,0,0,0,40,0,0
880,45,0,192835,0,9,0,1,0,0,0,3942,0,40,0,0
881,40,2,194360,0,11,0,2,0,0,0,0,0,72,0,1
882,29,1,187649,0,9,2,2,2,0,1,0,0,40,0,0
883,43,0,135606,1,14,2,0,1,0,1,0,0,50,0,1
884,38,1,137953,0,9,0,2,0,0,0,0,0,45,0,0
885,29,0,370242,1,10,0,0,0,0,0,0,0,40,0,0
886,46,0,85109,1,10,0,2,0,0,0,0,1628,40,0,0
887,54,0,220055,1,13,2,2,2,0,1,0,0,40,0,0
888,30,0,129707,1,10,0,2,0,0,0,0,1848,40,0,1
889,24,0,320615,0,9,1,2,2,0,0,0,2205,40,0,0
890,28,0,132078,1,13,1,1,1,0,1,0,0,40,0,0
891,18,0,141918,0,9,1,2,2,0,0,0,0,22,0,0
892,20,0,74631,0,5,1,1,2,0,1,0,0,40,0,0
893,31,0,203488,1,13,0,2,0,0,0,7298,0,50,0,1
